ID	Chrom	Start	Stop	Name	Mature_ID	Strand	miRBase_Version	GLM_Intercept_Coef	GLM_Aligned_Reads_Coef	GLM_Protocol_Coef	GLM_Smoke_Former_Coef	GLM_Smoke_Never_Coef	GLM_Gender_Coef	GLM_Age_Coef	GLM_ILD_Coef	GLM_COPD_Coef	GLM_Intercept_Std_Error	GLM_Aligned_Reads_Std_Error	GLM_Protocol_Std_Error	GLM_Smoke_Former_Std_Error	GLM_Smoke_Never_Std_Error	GLM_Gender_Std_Error	GLM_Age_Std_Error	GLM_ILD_Std_Error	GLM_COPD_Std_Error	GLM_Intercept_Zvalue	GLM_Aligned_Reads_Zvalue	GLM_Protocol_Zvalue	GLM_Smoke_Former_Zvalue	GLM_Smoke_Never_Zvalue	GLM_Gender_Zvalue	GLM_Age_Zvalue	GLM_ILD_Zvalue	GLM_COPD_Zvalue	GLM_Intercept_Pvalue	GLM_Aligned_Reads_Pvalue	GLM_Protocol_Pvalue	GLM_Smoke_Former_Pvalue	GLM_Smoke_Never_Pvalue	GLM_Gender_Pvalue	GLM_Age_Pvalue	GLM_ILD_Pvalue	GLM_COPD_Pvalue	GLM_ANOVA_Pvalue	GLM_ANOVA_FDR	Mirna_Cluster
MI0016846_MIMAT0019019	MI0016846_MIMAT0019019	chr11	10529823	10529843	hsa-miR-4485	MI0016846_MIMAT0019019	-	miRBase18_mature_miRNA	1.93771565920825	0.0803262122165213	-1.81762482710464	0.197726426735748	0.0517416409723926	0.658775284490741	0.0093734547688993	-0.206333732786467	-0.0832165730562413	0.510359112515537	0.0301523912542832	0.37524096754802	0.309437377378551	0.333456517366738	0.126763745758624	0.00611202517728976	0.178984628107258	0.182965082622751	3.79676900380467	2.66400802308211	-4.84388695344688	0.638986887785889	0.155167580411951	5.19687455232779	1.5336086643962	-1.15280141634744	-0.454822154387908	0.000146594272276417	0.00772157210547548	1.27323392079619e-06	0.522831461950678	0.876689205779132	2.02667027839868e-07	0.125125955476971	0.248991902926379	0.649237190482073	0.459547183282648	0.565659321518428	NA
MI0000473_MIMAT0000242	MI0000473_MIMAT0000242	chr11	43602957	43602978	hsa-miR-129-5p	MI0000473_MIMAT0000242	+	miRBase18_mature_miRNA	0.0555946452949632	0.128439404406364	1.32087014072924	0.165584434717952	0.544498392504148	-0.240691414131856	-0.00262706145984227	0.723491438988782	0.667715916230025	0.470370495845326	0.02652371694789	0.31815490373147	0.292872759888587	0.312552673766759	0.114036052849099	0.00548808575264349	0.168135258596039	0.171874573342071	0.118193308861882	4.84243609817974	4.15165733809997	0.565380115176785	1.74210121430757	-2.11066069123207	-0.478684477292811	4.3030322433859	3.88490224729816	0.905914491551596	1.28256889127241e-06	3.30076221013027e-05	0.571815246768799	0.0814907351614127	0.0348014869971597	0.632163110390076	1.6847632046636e-05	0.00010237106959253	0.000102442212666864	0.000435536523792252	1
MI0000448_MIMAT0004593	MI0000448_MIMAT0004593	chr11	57408690	57408712	hsa-miR-130a-5p	MI0000448_MIMAT0004593	+	miRBase18_mature_miRNA	-0.0858230021744474	0.111448689948151	0.501486181800761	0.17557964929369	0.200504180012568	0.18128808893358	0.00647217833702155	-0.185709815096651	-0.059824345395731	0.341153576427796	0.017908520183149	0.210260890094512	0.218479757812675	0.232584775492321	0.079330360154064	0.00391653483340917	0.110590043647205	0.110498197235553	-0.251567059835914	6.22322161788772	2.3850663885963	0.803642639718745	0.862069237284141	2.28522962181828	1.65252668808458	-1.67926342166106	-0.541405623733403	0.801375722330616	4.8704863263178e-10	0.0170760394657268	0.421603390019451	0.388649418517138	0.0222993671521319	0.0984272292308255	0.0931007164466091	0.588228031817583	0.196124254295479	0.293550337799042	NA
MI0000448_MIMAT0000425	MI0000448_MIMAT0000425	chr11	57408724	57408746	hsa-miR-130a-3p	MI0000448_MIMAT0000425	+	miRBase18_mature_miRNA	7.45115827240441	0.197185695655214	-1.01306945988285	0.0401636015430392	0.178328614689304	0.0808557830531956	8.56989106844127e-05	-0.152440700332553	0.00443572856794497	0.147364113147258	0.00872134558084748	0.10776049460672	0.0894656097569813	0.0964065616584933	0.0366863128751968	0.00176439288571582	0.0517924506651395	0.0529475031310342	50.5629092000072	22.6095496190684	-9.40112110268352	0.448927824357729	1.84975598778232	2.20397681632	0.0485713308969981	-2.94329961943967	0.0837759725320276	0	3.490824878932e-113	5.39847506634278e-21	0.653483723414148	0.0643487269498149	0.027525974567418	0.961260917618703	0.00324733967786215	0.933234551990147	0.000389875267709505	0.00146045167850101	NA
MI0008329_MIMAT0007881	MI0008329_MIMAT0007881	chr11	61582680	61582701	hsa-miR-1908	MI0008329_MIMAT0007881	-	miRBase18_mature_miRNA	0.230726010451987	0.160714705159313	-1.21225859917919	-0.0252698914199926	-0.0782631724911332	-0.206115866374995	-0.00516525980445306	0.195542542704038	0.312659237671757	0.411288444350019	0.02304290624966	0.28248442323277	0.248790510177579	0.269497110918287	0.102421165365215	0.00488214218922643	0.150382917893129	0.151710063562631	0.560983449988767	6.97458486434125	-4.29141750651604	-0.101570961858456	-0.290404495337477	-2.01243430144564	-1.05799044850668	1.30029756998732	2.0608997869326	0.574808819534564	3.06775319071377e-12	1.775361571265e-05	0.919097229295101	0.771506805039122	0.0441741756964418	0.290059796987816	0.193499000597283	0.0393126016359972	0.119435571935276	0.197539024704406	NA
MI0000234_MIMAT0000222	MI0000234_MIMAT0000222	chr11	64658674	64658695	hsa-miR-192-5p	MI0000234_MIMAT0000222	-	miRBase18_mature_miRNA	7.46728823259646	0.198702542675147	-1.05258985910277	0.168602969561401	0.238654782152199	0.0045860531323294	0.000472291426558932	-0.0937892676842682	0.0934954552685251	0.164959198201477	0.00976291192865329	0.120636659985817	0.100148281095284	0.10791940172368	0.0410665244619816	0.00197504103185104	0.0579781614483586	0.059271140882972	45.2674862269644	20.3527947529643	-8.72529013341818	1.68353333394696	2.21141683831102	0.111673758430058	0.239129931450737	-1.61766543369622	1.5774195312543	0	4.38544961560087e-92	2.65499049516446e-18	0.0922718920169765	0.0270069848736405	0.911082086892663	0.811004833000159	0.10573471917889	0.114699024270613	0.000601935481528315	0.0020961873803976	NA
MI0000732_MIMAT0000460	MI0000732_MIMAT0000460	chr11	64658875	64658897	hsa-miR-194-5p	MI0000732_MIMAT0000460	-	miRBase18_mature_miRNA	3.33847215729304	0.189455142461242	0.661584328970867	0.0753316143637301	0.159532486075226	0.00885554525325221	-0.000780913184661769	-0.0708266241331954	0.153054621550469	0.169430950666603	0.00990844465363569	0.121047428454011	0.103435678393843	0.111316680259707	0.0419743273234508	0.00201904479052406	0.0593620401118197	0.0604927381992278	19.7040277715392	19.1205733174001	5.46549676784103	0.728294293936916	1.43314088870625	0.210975275077361	-0.386773581411771	-1.19312988569429	2.53013214654619	1.99130275131783e-86	1.70226121498518e-81	4.61612203237391e-08	0.466433454535764	0.151817578327826	0.83290656474421	0.698923836985108	0.232818508741231	0.0114019574449889	3.80799644854601e-05	0.000173614574923841	NA
MI0006354_MIMAT0005882	MI0006354_MIMAT0005882	chr11	70130091	70130113	hsa-miR-548k	MI0006354_MIMAT0005882	+	miRBase18_mature_miRNA	3.27623805898151	0.220950189612406	-4.06379610861983	-0.125280988452957	-0.0533001892126666	-0.0292323467275794	0.000506400985436281	-0.0820501565423719	0.0363945006199333	0.193169062536517	0.0115383225335238	0.150826889836575	0.115955421283763	0.125072791492269	0.0484177529510737	0.00232058748192251	0.0685753579331338	0.0703678529137731	16.9604698390155	19.1492471258668	-26.9434456483393	-1.08042372720438	-0.426153350994498	-0.603752651576351	0.218221027813504	-1.19649621985753	0.517203511446202	1.61051505396671e-64	9.81960997178934e-82	6.80786775005402e-160	0.279953534661822	0.669996106835139	0.546008103145573	0.827256902040253	0.231502972855067	0.605014101056986	0.102906602759101	0.175650925399156	NA
MI0016065_MIMAT0019220	MI0016065_MIMAT0019220	chr11	70718393	70718415	hsa-miR-3664-3p	MI0016065_MIMAT0019220	-	miRBase18_mature_miRNA	-0.31031895773559	0.199629144869242	-2.21127744702768	-0.064781135393253	0.236036647636428	0.00240307430316658	0.00302962861638737	-0.175241830606748	-0.0121650594172799	0.372525737332903	0.0202734435709386	0.26043331960877	0.224967896826322	0.239607711252812	0.0915408907549896	0.00439470802646927	0.127027068957631	0.130146885822726	-0.833013471652502	9.84682963063093	-8.49076243527332	-0.287957243265091	0.985096207472988	0.0262513755693993	0.689381091562842	-1.37956289194706	-0.0934717672296058	0.404837131574664	7.07402156801247e-23	2.05285826082859e-17	0.773379467928741	0.324576816089874	0.979056838204283	0.490583479251676	0.167721269496833	0.925528777965892	0.218043654993132	0.320815823588621	NA
MI0000261_MIMAT0000250	MI0000261_MIMAT0000250	chr11	72326146	72326168	hsa-miR-139-5p	MI0000261_MIMAT0000250	-	miRBase18_mature_miRNA	4.38557876644491	0.167658251761923	-0.436124001641465	0.235464259913242	0.306756011242331	-0.0185659391095043	-0.00153352819166501	0.256684889623152	0.130888195369467	0.180576719136952	0.0106464646524399	0.131282637646766	0.109923401528953	0.118346544153344	0.044854457266155	0.00215749247576364	0.06339162578636	0.064824533221999	24.2865126102929	15.7477864469779	-3.32202345610175	2.14207581495941	2.59201494591055	-0.413915143356629	-0.710791907221935	4.04919240418634	2.01911512299249	2.72185580306985e-130	7.11277555707553e-56	0.000893671809119902	0.0321873817126988	0.00954156262720075	0.678936253146328	0.477213196303123	5.13946792599928e-05	0.043475255376576	0.000233783094826134	0.000915320252624357	1
MI0000261_MIMAT0004552	MI0000261_MIMAT0004552	chr11	72326109	72326131	hsa-miR-139-3p	MI0000261_MIMAT0004552	-	miRBase18_mature_miRNA	2.26479719433479	0.173400634767767	0.835161929449115	0.222342431970831	0.26304873744596	-0.0616326256829208	-0.00230675140648119	0.343247285919372	0.14512798568497	0.218906871257601	0.0126279950429878	0.153341853365259	0.135067537587098	0.144826861065218	0.0537662481525446	0.00258849292529249	0.0764184881115857	0.0782098462054878	10.3459392632297	13.7314462175097	5.44640560369235	1.64615744051345	1.81629799549066	-1.14630698255266	-0.89115615651935	4.49167857676227	1.85562295191915	4.36613675858552e-25	6.58066940657098e-43	5.13978598370812e-08	0.0997313489579899	0.0693246725820876	0.251668154782155	0.372845401703377	7.06640144849149e-06	0.0635073198607939	1.62525360364318e-05	8.10288307427861e-05	1
MI0016851_MIMAT0019024	MI0016851_MIMAT0019024	chr11	74110345	74110367	hsa-miR-548al	MI0016851_MIMAT0019024	+	miRBase18_mature_miRNA	1.17645803275357	0.177721370751526	-1.68630662593699	0.0821542774612687	0.108440592161925	-0.0584697059374036	-0.00149640658085384	0.015824369812619	0.0302671626348758	0.208888594562341	0.0114109077190368	0.142822687372033	0.128870713000243	0.137981665686069	0.0511142902560399	0.00244986829831753	0.07240277683048	0.0739817512249451	5.63198787956067	15.574691788545	-11.8069940915227	0.637493776115866	0.78590580583833	-1.14390135604973	-0.610811030895627	0.218560261157791	0.409116601509567	1.78144205936425e-08	1.08173191690114e-54	3.59173646174598e-32	0.523803262728253	0.431922672948559	0.252664548613002	0.541324689822238	0.826992611347097	0.682454093564197	0.917655320762922	0.948518718710692	NA
MI0000808_MIMAT0000756	MI0000808_MIMAT0000756	chr11	75046151	75046171	hsa-miR-326	MI0000808_MIMAT0000756	-	miRBase18_mature_miRNA	3.84132913676949	0.170695758977008	-0.437897609873555	-0.381103786362903	-0.269590884143588	0.128823301630599	0.00173333545310108	-0.277125137141655	0.0376311007379967	0.24149586533809	0.014270149011705	0.175677830403357	0.146228651864183	0.157659129476205	0.0601842913011191	0.00289592514362122	0.084933671653906	0.0866717100381224	15.906397119436	11.9617362675747	-2.49261736024482	-2.60621828557149	-1.70996050174358	2.1404804949195	0.598542906718101	-3.26284183581401	0.434179742403199	5.72125895362576e-57	5.63707714705528e-33	0.0126805416643506	0.00915480978578408	0.0872731772438469	0.0323159554545387	0.549477738426164	0.00110301059787052	0.664157922371017	2.57041886975173e-05	0.000122006868269723	4
MI0005543_MIMAT0004926	MI0005543_MIMAT0004926	chr11	79113120	79113143	hsa-miR-708-5p	MI0005543_MIMAT0004926	-	miRBase18_mature_miRNA	3.4959920064817	0.151528171089028	0.121746119560371	0.183610546548076	0.294232368049013	0.190329967404568	-0.00141194351721417	0.0944549120199448	0.0945268135481715	0.233862194862615	0.0137653271735568	0.169439125921708	0.142482773206906	0.153343660074921	0.0580220282638765	0.0027926201333167	0.08199741516456	0.0838260003283383	14.9489403729212	11.0079600127568	0.718524242249842	1.28865084820778	1.91877752171337	3.28030530988977	-0.505598130003185	1.15192548241166	1.12765506141196	1.58247151320386e-50	3.49835191272823e-28	0.472434105895726	0.197519497389685	0.0550124957793206	0.00103694805553093	0.613138794614337	0.249351695820006	0.259465623200172	0.471730839853301	0.57453334273873	NA
MI0005543_MIMAT0004927	MI0005543_MIMAT0004927	chr11	79113075	79113097	hsa-miR-708-3p	MI0005543_MIMAT0004927	-	miRBase18_mature_miRNA	2.44905390409581	0.157250320064136	-0.106955337665357	0.0914886551259865	0.215764769437259	0.0735328429118296	-0.00263235187913628	0.106539006040614	0.0686578648694949	0.243590516973968	0.0141945109247154	0.173393306586025	0.14915305752817	0.160197343885453	0.0602089045420607	0.00289829942661311	0.0851816668420271	0.0871159433259616	10.0539788433453	11.0782485496089	-0.616836599815883	0.613387728298544	1.34686858223778	1.22129514680775	-0.908240140740871	1.25072694618896	0.788120546575474	8.82313920208211e-24	1.59971219527103e-28	0.537342508389158	0.53961999832955	0.178022561745243	0.221974290283925	0.363751360554897	0.211034115858776	0.430626197942554	0.457762724994442	0.564465424236918	NA
MI0006371_MIMAT0022720	MI0006371_MIMAT0022720	chr11	93466856	93466878	hsa-miR-1304-3p	MI0006371_MIMAT0022720	-	miRBase18_mature_miRNA	2.49982010260794	0.171543620043604	-1.08606918897029	-0.346929344416435	-0.299836568626051	-0.0454990334137096	-0.00145815744798203	0.0730305189302092	0.0334773422681503	0.223819250363736	0.0131203899301083	0.160807767780709	0.13427803257271	0.144920847325037	0.0560769255608696	0.00269610264299718	0.0793621602252114	0.081125495623924	11.1689235780452	13.0745824596226	-6.75383536479	-2.58366419115187	-2.06896781353727	-0.811368186801216	-0.540838996530574	0.920218385222449	0.412661174032665	5.78780105054653e-29	4.6008326052805e-39	1.43987131068606e-11	0.00977569240981143	0.0385491071544645	0.417154262891624	0.588618561335905	0.357458648559231	0.679854874759791	0.63661798904719	0.722056082503605	NA
MI0014197_MIMAT0015041	MI0014197_MIMAT0015041	chr11	96074610	96074629	hsa-miR-1260b	MI0014197_MIMAT0015041	+	miRBase18_mature_miRNA	2.50794096985755	0.153460502325761	-0.0738099815557109	-0.0297809218393968	-0.110972911926344	0.0693473937411441	-0.00201784070680443	0.190561237706532	0.0176340246795207	0.223963811976129	0.0130314769486667	0.15882212050334	0.136365154505834	0.146793300778148	0.0554762738041599	0.00267458753852402	0.0785937881333961	0.0803829510650567	11.1979741179117	11.7761404121934	-0.464733636106807	-0.218390995465946	-0.755980765730306	1.25003697951942	-0.754449303954353	2.42463485006086	0.219375183989561	4.17164123697577e-29	5.1811614675061e-32	0.642122217617819	0.827124480803637	0.449660727886046	0.211286039095122	0.450579475724973	0.0153237910589406	0.826357799524213	0.00900328156496066	0.0226882695437009	NA
MI0000742_MIMAT0000685	MI0000742_MIMAT0000685	chr11	111383674	111383697	hsa-miR-34b-5p	MI0000742_MIMAT0000685	+	miRBase18_mature_miRNA	4.94699838292535	0.252141734330526	-2.28040929264454	0.512631673383064	0.572178717566558	-0.212557551710649	-0.00522616187292431	0.487594642077543	0.0485376550421296	0.545154669293122	0.0322626020000256	0.398693421825482	0.331024172830531	0.356687802141179	0.135705338905421	0.00652637541577389	0.191596881680377	0.195890896958858	9.07448594238385	7.81529444929228	-5.71970634028351	1.54862307788473	1.60414433611634	-1.56631679656163	-0.800775551509489	2.54489863196705	0.247779022893155	1.14215360597333e-19	5.48346928363914e-15	1.06708316530642e-08	0.121472354911277	0.108682241046282	0.117274470690138	0.423261595135906	0.0109309465245175	0.804305386213769	0.00608391389012364	0.0163388468455663	2
MI0000742_MIMAT0004676	MI0000742_MIMAT0004676	chr11	111383711	111383733	hsa-miR-34b-3p	MI0000742_MIMAT0004676	+	miRBase18_mature_miRNA	4.55305401285542	0.253525733435189	-2.01675243139614	0.471161651461231	0.602334900872571	-0.268361596834596	-0.00314877092945546	0.57632282560375	0.123269406694386	0.553211698300775	0.0327367419288012	0.404530720597323	0.335933531503839	0.361969377183531	0.137703376763865	0.00662244502854532	0.194424689636804	0.198785490448444	8.23022005290275	7.74437889960399	-4.98541230297228	1.40254427520835	1.66404933356328	-1.94883817043052	-0.475469545746779	2.96424711635314	0.620112697442356	1.86869836410386e-16	9.60501895839314e-15	6.18298194277518e-07	0.160752778850751	0.096102570988277	0.0513147537793851	0.634452334955859	0.00303424517160134	0.535183593149316	0.00244847257703562	0.00754129553726971	2
MI0000743_MIMAT0000686	MI0000743_MIMAT0000686	chr11	111384175	111384198	hsa-miR-34c-5p	MI0000743_MIMAT0000686	+	miRBase18_mature_miRNA	7.38113035129801	0.250634252595234	0.514714588064042	0.514586630782424	0.581139516106878	-0.239530112934014	-0.00124041210235178	0.559511923632763	0.0111222637580671	0.53939765995868	0.0319285622242697	0.394565917798777	0.327443932509616	0.352860369011912	0.134293259248021	0.006458659850554	0.189594053046781	0.193830051838858	13.6840236790486	7.84984462609848	1.30450848602321	1.57152593067918	1.64693903635083	-1.78363466845075	-0.192054099620277	2.95110481917229	0.0573815239306321	1.26494752344294e-42	4.16553006078777e-15	0.192060268053846	0.116060536086269	0.0995705771665279	0.0744830483864709	0.847699828727677	0.00316639441821086	0.954241280516848	0.000431874743619276	0.00158354072660401	2
MI0000743_MIMAT0004677	MI0000743_MIMAT0004677	chr11	111384208	111384230	hsa-miR-34c-3p	MI0000743_MIMAT0004677	+	miRBase18_mature_miRNA	4.19452690484735	0.243027880611209	-0.975127509220146	0.487518652646666	0.581573508811548	-0.242042014372407	-0.00386299286798285	0.587055991109436	0.187517866654019	0.5605394233678	0.0331645205680851	0.409749985128423	0.340438382607517	0.366808149799283	0.139510909817041	0.00670938049055823	0.196990383772359	0.201409024187066	7.48301855317515	7.3279479530628	-2.37981096915604	1.43203198450368	1.58549778441342	-1.7349325202583	-0.575759993552168	2.9801251201573	0.931030113525869	7.2634622517152e-14	2.3370343995023e-13	0.0173215210906161	0.152134667918351	0.112853279913937	0.0827527582081747	0.564777418158337	0.00288130668410004	0.351837987275101	0.00469674321593949	0.0133395206911724	2
MI0016854_MIMAT0019027	MI0016854_MIMAT0019027	chr11	118781473	118781490	hsa-miR-4492	MI0016854_MIMAT0019027	+	miRBase18_mature_miRNA	0.429344844896623	0.138832260033616	-0.328221685965301	0.725824223352392	0.732394973802156	-0.122698304219294	0.00860572834530171	0.678381202284146	0.194991618892664	0.365336091447686	0.0207212832236182	0.253991838449276	0.229343279105759	0.244660567636287	0.0879268745086507	0.00424810264225787	0.125322865608265	0.128611290690711	1.17520511919667	6.69998370927987	-1.29225288485342	3.16479395508114	2.99351456950323	-1.39545849781369	2.02578164183146	5.41306807015278	1.51613142085313	0.23991266267391	2.08442775921495e-11	0.19626958255407	0.0015519280889818	0.00275784340994169	0.162877621604154	0.0427871660053324	6.19539247170913e-08	0.129486124641288	1.88103497222869e-08	2.06913846945156e-07	1
MI0016056_MIMAT0018076	MI0016056_MIMAT0018076	chr11	118889701	118889718	hsa-miR-3656	MI0016056_MIMAT0018076	+	miRBase18_mature_miRNA	1.61660816160615	0.142271994591192	1.32742119366171	0.227271596625753	0.17433234754759	0.0835670908670298	0.00603467965032678	0.346753081908218	0.151850887144903	0.334065359895075	0.0194554296884812	0.23828428756126	0.204130568365433	0.219483503263908	0.0823080093731886	0.00397316330449533	0.116693030162955	0.119266497017547	4.83919722210619	7.31271407875542	5.57074579800165	1.11336385552453	0.79428451320996	1.01529719286652	1.51886020982299	2.97149779574664	1.27320656632149	1.30364631329155e-06	2.61799704527072e-13	2.53651187188794e-08	0.265552191795357	0.427029817747974	0.309964182123316	0.128797686501899	0.00296351001268238	0.202944751123158	0.00809955713947064	0.0207109212491393	1
MI0000446_MIMAT0000423	MI0000446_MIMAT0000423	chr11	121970516	121970538	hsa-miR-125b-5p	MI0000446_MIMAT0000423	-	miRBase18_mature_miRNA	7.09752872286417	0.188966464474287	-0.304214500105717	0.251099270661112	0.240059802465744	-0.081433813305339	-4.32966566227978e-05	0.218887744210356	0.117818151747523	0.199367288536264	0.0117989479326126	0.145792184000762	0.121040929219381	0.130432044660505	0.0496311956628844	0.002386960257113	0.0700719731412068	0.0716371249147221	35.6002670998515	16.0155350759688	-2.0866310645578	2.07449886811432	1.84049711932818	-1.64077879280747	-0.0181388259372046	3.12375596687224	1.64465215330424	1.387675432017e-277	9.95466788414508e-58	0.0369214969896209	0.0380330037697382	0.0656952867996141	0.100843342023003	0.985528104421258	0.00178558481003347	0.100041565113819	0.00788317052351939	0.0202334710103664	NA
MI0000446_MIMAT0004592	MI0000446_MIMAT0004592	chr11	121970476	121970498	hsa-miR-125b-1-3p	MI0000446_MIMAT0004592	-	miRBase18_mature_miRNA	4.01600269834691	0.186679560505165	-2.20954593738075	0.338508695088584	0.270001220198038	-0.0469944353006861	-0.00218809567727282	0.353595632208748	0.224843463175348	0.236293105489896	0.0139545871050635	0.172739436851769	0.14367838660897	0.154753420985745	0.0587354142917974	0.00282443757271586	0.0830719108540296	0.0849579623942174	16.9958522066089	13.3776484463254	-12.7912072520927	2.35601681698903	1.74471891140235	-0.800103921413031	-0.774701377155534	4.25650052555154	2.64652607994577	8.81400396924045e-65	8.1691216137985e-41	1.83599465939813e-37	0.0184720814147982	0.0810338097587903	0.423650589358676	0.438516137060107	2.07651548822373e-05	0.00813232341327155	0.000194881528844837	0.000794428820526306	1
MI0000061_MIMAT0010195	MI0000061_MIMAT0010195	chr11	122017230	122017252	hsa-let-7a-2-3p	MI0000061_MIMAT0010195	-	miRBase18_mature_miRNA	0.167936050948389	0.126394500647767	0.21938603988258	-0.189704074320948	-0.333291420969743	-0.088548698528979	0.00169817045581733	0.356122362443239	0.16720706204389	0.375116757017027	0.0206640137673285	0.244782690093128	0.22477749541667	0.243678899347981	0.0920622778900015	0.00449526602719663	0.134017555389599	0.135752544346309	0.447690079973596	6.11664810481336	0.896248177512528	-0.843963822843089	-1.36774838470438	-0.961834755324861	0.377768622711826	2.65728143904703	1.23170481149391	0.654376881948446	9.5564070601792e-10	0.37012022995875	0.398689621795005	0.171390849089006	0.336132616616696	0.705602484885296	0.00787736501722052	0.218059371845164	0.0214218400258337	0.0489945054056196	1
MI0000102_MIMAT0000098	MI0000102_MIMAT0000098	chr11	122022982	122023004	hsa-miR-100-5p	MI0000102_MIMAT0000098	-	miRBase18_mature_miRNA	8.83648866628284	0.211867143120624	-0.30852175986338	-0.034261962964763	-0.110175497223419	-0.0507799371500587	0.00167459156720103	0.163918593308767	0.0715882852245495	0.184800957475285	0.0109388079845101	0.135176625180964	0.112182399334959	0.120890745065765	0.0460098867487516	0.00221279410413758	0.0649567612967167	0.0664075924020607	47.8162493690793	19.3683940170299	-2.2823602782682	-0.305412998544115	-0.911364200489321	-1.10367446517213	0.75677694733089	2.52350317405762	1.07801356193013	0	1.4263763821403e-83	0.0224680784505972	0.760051623029242	0.362103509678293	0.269734376166187	0.449183506048975	0.0116192011644801	0.281027703909012	0.0336415990859358	0.0704339219533338	NA
MI0000102_MIMAT0004512	MI0000102_MIMAT0004512	chr11	122022947	122022969	hsa-miR-100-3p	MI0000102_MIMAT0004512	-	miRBase18_mature_miRNA	2.93372121647698	0.176281349995225	-2.67758182880346	0.00560141129294749	0.0331660270940159	-0.0535140962990736	-0.000342595966241737	0.177098712998327	0.225392598115242	0.227325729236111	0.0134318044129755	0.169020328575023	0.137496906587774	0.148183328698922	0.0566129988775094	0.00271919964062461	0.0804748991227549	0.0823801715905037	12.9053637101935	13.1241748744445	-15.8417738941678	0.040738453191103	0.22381753322199	-0.945261642381094	-0.125991472315376	2.20067020808791	2.73600544601468	4.19828548978374e-38	2.39375795179644e-39	1.60236024380475e-56	0.967504405814508	0.82289928649861	0.344525315984194	0.89973867488979	0.0277593793510115	0.00621899967673909	0.0256394923514934	0.0571323736321059	1
MI0000061_MIMAT0000062	MI0000061_MIMAT0000062	chr11	122017275	122017297	hsa-let-7a-5p	MI0000061_MIMAT0000062	-	miRBase18_mature_miRNA	11.4623687201216	0.193375569517957	-0.651326317582843	0.0603435981953428	0.107457076949602	-0.00981467624630866	-5.66325943077551e-05	-0.0438905767031001	0.0136577142332944	0.124180905389198	0.0073507562129796	0.0908396232459595	0.0753831601413467	0.0812349863561089	0.0309175938879949	0.00148694248978793	0.043649102406001	0.0446240950860086	92.3037940832947	26.3068946806458	-7.170068460316	0.800491755482205	1.32279306946078	-0.317446314932018	-0.038086607045463	-1.00553217096776	0.306061427284307	0	1.59922327714169e-152	7.49602717766919e-13	0.423425938395857	0.185904202635432	0.750904968821284	0.969618629592746	0.314640666484323	0.759557876086905	0.2601962308318	0.362316531014617	NA
MI0000457_MIMAT0004598	MI0000457_MIMAT0004598	chr12	7073275	7073297	hsa-miR-141-5p	MI0000457_MIMAT0004598	+	miRBase18_mature_miRNA	3.55704650195115	0.207094246217441	-0.178464936844781	-0.196939873930205	-0.101813551369151	-0.027960184475736	0.00166588424690545	-0.000622315611976611	-0.0493690861982602	0.232683522855714	0.0137217675152409	0.168715019301816	0.141229844124685	0.152121794944337	0.0579016177720464	0.00278551223156057	0.0816940703129202	0.0835145120876565	15.2870579673872	15.092388497868	-1.05778926845585	-1.39446357921584	-0.669289705701974	-0.482891248148072	0.598053107802059	-0.00761763503266392	-0.591143802007041	9.32694089112429e-53	1.81742294998314e-51	0.290151526435061	0.163177660302097	0.503310692255458	0.629172956268967	0.549804497564555	0.993922065399763	0.554424073301844	0.741545313149873	0.813118515843136	NA
MI0000457_MIMAT0000432	MI0000457_MIMAT0000432	chr12	7073317	7073339	hsa-miR-141-3p	MI0000457_MIMAT0000432	+	miRBase18_mature_miRNA	9.63764952712777	0.208395634143179	-2.51145857541417	-0.0353600853001976	0.0138895766736945	0.0684541180322436	0.00212778119310202	-0.120044184613809	-0.0800330520739334	0.228614392498466	0.013532613255745	0.167236562474834	0.138778268652114	0.149551314165912	0.0569186996410396	0.00273743329078086	0.0803571058586626	0.0821521524223494	42.1567925877302	15.3995115507131	-15.0174013280864	-0.254795550078791	0.0928749891043113	1.20266482656759	0.777290610247185	-1.49388387412745	-0.974205175568358	0	1.64910301102822e-53	5.64788652992046e-51	0.798881012392438	0.926002875651544	0.229106050354448	0.436987333605908	0.135205973999027	0.329954675409892	0.323849653495149	0.431332090979313	NA
MI0000650_MIMAT0004657	MI0000650_MIMAT0004657	chr12	7072865	7072887	hsa-miR-200c-5p	MI0000650_MIMAT0004657	+	miRBase18_mature_miRNA	0.0144978368684294	0.173334270155698	0.859954503339073	0.00733105795704953	0.0376583514621181	0.00983692958159595	0.00182945738806737	0.00333247269914387	0.142910227100647	0.357168331789943	0.0192158683036092	0.223349991449324	0.222349248335857	0.238529384919827	0.0856499042075939	0.0041753192025575	0.121978722685033	0.122051263034298	0.0405910479122652	9.02037146680182	3.85025536718763	0.0329709140548837	0.157877200223258	0.114850444639771	0.438159886541555	0.0273201147363119	1.17090330364289	0.967621921007538	1.87452584668452e-19	0.000117994733725143	0.973697782247323	0.87455356431398	0.908563664523496	0.661270384781886	0.978204413616042	0.241637647064057	0.324277084271605	0.431332090979313	NA
